ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,24/10/2016,16/09/2020,10443190,Biopharma Credit Plc,24/10/2016,,64301,Financial and insurance activities,Activities of investment trusts
Right,Reform,04/03/2004,3uSBkDeNVw37e4XEjTDibtaO8-o,Dr Lara Dimitrova Stoimenova,Director,24/06/2016,24/06/2016,10248991,Complexity Analytics Limited,24/06/2016,,96090,Other service activities,Other service activities n.e.c.
Right,Reform,04/03/2004,5zo4a78YtSAnxrhlQ9RbfcbtJtY,Andrew John Haldenby,Secretary,06/05/2005,23/04/2019,05064109,Reform Research Trust.,04/03/2004,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,22/06/2016,,09927148,Walstead Holdings Limited,22/12/2015,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,14/10/2015,,02344228,Holborn Community Association,07/02/1989,,88100,Human health and social work activities,Social work activities without accommodation for the elderly and disabled
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,14/10/2015,,02344228,Holborn Community Association,07/02/1989,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,14/10/2015,,02344228,Holborn Community Association,07/02/1989,,90030,"Arts, entertainment and recreation",Artistic creation
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,14/10/2015,,02344228,Holborn Community Association,07/02/1989,,93110,"Arts, entertainment and recreation",Operation of sports facilities
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,09/03/2006,,05716398,Hh Advisers Limited,21/02/2006,19/09/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,04/10/2004,,05249160,The Hargrave Foundation,04/10/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,06/10/1999,,03815770,London Farmers' Markets Ltd,28/07/1999,,56290,Accommodation and food service activities,Other food services
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,26/04/2012,11/03/2020,03435268,Dm & F Investments Limited,11/09/1997,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,20/12/2007,11/03/2020,05147273,Overgoal Limited,07/06/2004,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,20/12/2007,11/03/2020,05147273,Overgoal Limited,07/06/2004,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,04/03/2004,02/07/2019,05064109,Reform Research Trust.,04/03/2004,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,09/12/2014,30/01/2018,09347097,Wyndeham Limited,09/12/2014,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,23/06/2009,30/01/2018,06941606,Walstead Partners Limited,23/06/2009,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,17/11/2008,22/06/2016,06750402,Walstead United Kingdom Limited,17/11/2008,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,23/06/2009,22/06/2016,06941642,Walstead Iberia Limited,23/06/2009,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,22/06/2016,22/06/2016,09927246,Walstead Finance Limited,22/12/2015,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Reform,04/03/2004,F1GN-HT5swbE1VJGxgmGRwP0Rfw,Stephen Thomas Hargrave,Director,17/04/2014,21/05/2015,09001024,Coram's Fields Company Trustee Limited,17/04/2014,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Reform,04/03/2004,iXyBVr0bqfpVdBZwBjZttpfvkAs,Oliver John Woodforde Pawle,Director,05/06/2019,,12035409,Last First Productions Ltd,05/06/2019,13/10/2020,59111,Information and communication,Motion picture production activities
Right,Reform,04/03/2004,iXyBVr0bqfpVdBZwBjZttpfvkAs,Oliver John Woodforde Pawle,Director,14/12/2010,,07469562,The Centre for Entrepreneurs Ltd,14/12/2010,,85590,Education,Other education n.e.c.
Right,Reform,04/03/2004,iXyBVr0bqfpVdBZwBjZttpfvkAs,Oliver John Woodforde Pawle,Director,11/12/2007,,06449974,Thurloe France Limited,11/12/2007,,93191,"Arts, entertainment and recreation",Activities of racehorse owners
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,13/12/2010,,05064109,Reform Research Trust.,04/03/2004,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Secretary,18/01/2008,,06445024,Shp Nominee Company 2 Limited,04/12/2007,12/12/2017,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,18/01/2008,,06445025,Shp Nominee Company 1 Limited,04/12/2007,12/12/2017,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,26/04/2018,04/11/2021,02129188,Rit Capital Partners Plc,07/05/1987,,64205,Financial and insurance activities,Activities of financial services holding companies
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,26/04/2018,04/11/2021,02129188,Rit Capital Partners Plc,07/05/1987,,64301,Financial and insurance activities,Activities of investment trusts
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,26/04/2018,04/11/2021,02129188,Rit Capital Partners Plc,07/05/1987,,64991,Financial and insurance activities,Security dealing on own account
Right,Reform,04/03/2004,Jf4xv2cCypaWHudRf63wDnV36Zw,Jeremy William Sillem,Director,24/10/2016,16/09/2020,10443190,Biopharma Credit Plc,24/10/2016,,64301,Financial and insurance activities,Activities of investment trusts
Right,The Centre for Social Justice,01/01/2004,55Jc3CUL9Jn-5atjSj2YDtCdlsI,Joanne Louise Heldreich,Secretary,21/07/2017,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,pN3dYag2ZV9Y-RlwQ_JH9xL5NJo,Andrew Timothy Cook,Director,20/10/2016,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,pN3dYag2ZV9Y-RlwQ_JH9xL5NJo,Andrew Timothy Cook,Director,16/11/2015,16/06/2020,00198344,National Council for Voluntary Organisations(the),30/05/1924,,94990,Other service activities,Activities of other membership organisations n.e.c.
Right,The Centre for Social Justice,01/01/2004,TTuja8w_mXH_KQdBx-0mfCtL6wI,Iain Duncan Smith,Director,12/09/2016,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,TTuja8w_mXH_KQdBx-0mfCtL6wI,Iain Duncan Smith,Director,20/03/1998,,03531393,Whitefield Development Trust,20/03/1998,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,u5QTIIJPP4qLv2zPCn_atdoW8NI,Adele Eastman,Director,23/01/2017,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,01/11/2018,,11653424,Xlspace Limited,01/11/2018,,62012,Information and communication,Business and domestic software development
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,22/03/2018,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,09/11/2017,,09847850,Macchiavalley (Uk) Limited,29/10/2015,,56290,Accommodation and food service activities,Other food services
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,13/05/2015,,09588983,Clever Vending Company Ltd,13/05/2015,,56290,Accommodation and food service activities,Other food services
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,01/11/2014,,04955835,Four Winds Resorts Limited,06/11/2003,06/09/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,03245756,Intermediation Group Limited,04/09/1996,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,03245756,Intermediation Group Limited,04/09/1996,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,03245756,Intermediation Group Limited,04/09/1996,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,03245756,Intermediation Group Limited,04/09/1996,,73200,"Professional, scientific and technical activities",Market research and public opinion polling
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,07427340,Motorresolve Limited,02/11/2010,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,06914725,Lwyr Limited,26/05/2009,,69102,"Professional, scientific and technical activities",Solicitors
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,05181425,Axitech Limited,16/07/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,06668816,Interresolve Claims Limited,11/08/2008,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,03238915,Interresolve Limited,16/08/1996,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,14/06/2013,,03238915,Interresolve Limited,16/08/1996,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,28/03/2012,,05171643,Axitech Group Limited,06/07/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,30/06/2011,,07688237,Eip Holdco Ltd,30/06/2011,03/11/2015,65120,Financial and insurance activities,Non-life insurance
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,06/04/2010,,07200003,Impulse Vendors Limited,23/03/2010,15/06/2018,47990,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Other retail sale not in stores, stalls or markets"
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,23/03/2010,,07199249,Clarges Capital Advisors Limited,23/03/2010,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,01/10/2009,,03594831,European Registry of Tennis Professionals Limited,08/07/1998,,93199,"Arts, entertainment and recreation",Other sports activities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,23/03/2009,,06838040,Fridge D'or Films Limited,05/03/2009,08/07/2015,59111,Information and communication,Motion picture production activities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,13/10/2006,,04524795,Fox Environmental Limited,03/09/2002,07/03/2023,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,21/03/2006,,04722588,Agrinergy Limited,03/04/2003,,74901,"Professional, scientific and technical activities",Environmental consulting activities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,27/05/2004,,04565521,Tracktower Limited,17/10/2002,24/01/2023,64205,Financial and insurance activities,Activities of financial services holding companies
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,26/04/2004,,05047041,Tennis for Free Services Limited,17/02/2004,07/05/2019,93199,"Arts, entertainment and recreation",Other sports activities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,23/12/2002,,03890474,Riskspace Group Limited,08/12/1999,,62020,Information and communication,Information technology consultancy activities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,10/04/2002,,04386557,Bayshield Limited,04/03/2002,,93110,"Arts, entertainment and recreation",Operation of sports facilities
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,22/02/2002,,04379768,56 Thornhill Square Limited,22/02/2002,03/11/2015,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Secretary,22/02/2002,,04379768,56 Thornhill Square Limited,22/02/2002,03/11/2015,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,27/11/2001,,04320136,Milecourt Limited,09/11/2001,,63120,Information and communication,Web portals
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,13/07/2000,,04033415,Rivertrade Limited,13/07/2000,,64303,Financial and insurance activities,Activities of venture and development capital companies
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,08/06/2004,16/12/2020,04710303,Fox Fabs Limited,25/03/2003,,55100,Accommodation and food service activities,Hotels and similar accommodation
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,09/02/2001,11/12/2015,04086627,Long Reach International Limited,09/10/2000,19/12/2019,65120,Financial and insurance activities,Non-life insurance
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,03/06/2011,11/12/2015,07469237,Entertainment Insurance Partners Ltd,14/12/2010,29/07/2018,66220,Financial and insurance activities,Activities of insurance agents and brokers
Right,The Centre for Social Justice,01/01/2004,UQ-V_nGtFPeGzR5eUCvD9xjGhNk,John Martineau Kinder,Director,05/11/2009,11/12/2015,05139488,Lri Special Risks Limited,27/05/2004,29/07/2018,65120,Financial and insurance activities,Non-life insurance
Right,The Centre for Social Justice,01/01/2004,z7HIzhE71Ev4Vs9rXYqkMDb7V4Y,Jane Susan Oglesby,Director,26/06/2019,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,z7HIzhE71Ev4Vs9rXYqkMDb7V4Y,Jane Susan Oglesby,Director,14/09/2017,,10963068,Shared Health Foundation C.I.C.,14/09/2017,,86210,Human health and social work activities,General medical practice activities
Right,The Centre for Social Justice,01/01/2004,z7HIzhE71Ev4Vs9rXYqkMDb7V4Y,Jane Susan Oglesby,Director,30/12/2016,,10543324,Focused Care C.I.C.,30/12/2016,,86210,Human health and social work activities,General medical practice activities
Right,The Centre for Social Justice,01/01/2004,z7HIzhE71Ev4Vs9rXYqkMDb7V4Y,Jane Susan Oglesby,Director,09/12/2014,,09339172,The Poole Residents Holdco Company Limited,03/12/2014,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,10/02/2015,,09431778,Langans Tea Rooms (Cannock) Limited,10/02/2015,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,18/03/2014,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,10/09/2013,,08683929,Rguk C.I.C.,10/09/2013,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,13/06/2013,,08080065,Recovery Champions Uk Ltd,23/05/2012,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,13/06/2013,,08080154,Riot (Recovery Is Out There) Ltd,23/05/2012,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,23/05/2012,,08080136,The Recovery Partnership (Uk) Ltd,23/05/2012,05/12/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,12/08/2011,,07738999,O'connor Gateway Trading Limited,12/08/2011,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,24/11/2008,,06756729,The Burton Addiction Centre Supported Housing Services,24/11/2008,,87200,Human health and social work activities,"Residential care activities for learning difficulties, mental health and substance abuse"
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,05/05/2004,,05119548,The O'connor Gateway Trust,05/05/2004,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,05/05/2004,,05119548,The O'connor Gateway Trust,05/05/2004,,86900,Human health and social work activities,Other human health activities
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,02/04/1998,,03539372,The Burton Addiction Centre Limited,02/04/1998,,96040,Other service activities,Physical well-being activities
Right,The Centre for Social Justice,01/01/2004,6HR2oYdWQed6PzZAqrj_GetoE0o,Noreen Mary Oliver,Director,02/04/1998,,03539372,The Burton Addiction Centre Limited,02/04/1998,,96090,Other service activities,Other service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,SN4r7-CviVCvrLMWLB5DCUlLCHc,Stuart Grant Roden,Director,22/03/2018,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,8xvn3P4xqO9VxIexDBBDymL9bgs,Cara Louise Usher-Smith,Director,23/10/2014,,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,SXp__iYAw2TQGPgucAv-b7lfpeg,Thomas Charles Jackson,Director,12/08/2011,,07739554,Resurgo Consulting Limited,12/08/2011,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,SXp__iYAw2TQGPgucAv-b7lfpeg,Thomas Charles Jackson,Director,12/08/2011,,07739554,Resurgo Consulting Limited,12/08/2011,,85600,Education,Educational support services
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,03/11/2016,31/03/2023,09034457,Lif Trading Limited,12/05/2014,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,28/11/2016,31/03/2023,07430903,The Legatum Institute Foundation,05/11/2010,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,03/10/2015,23/01/2017,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,03/10/2013,20/10/2016,06839220,The Centre for Social Justice Consultancy Limited,06/03/2009,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,02/07/2018,,11444081,Communicate Advisors Ltd,02/07/2018,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,14/04/2014,15/06/2018,01550778,Opera North Limited,13/03/1981,,90010,"Arts, entertainment and recreation",Performing arts
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,06/07/2017,31/01/2018,02368495,Beat (Formerly Eating Disorders Association),05/04/1989,,86900,Human health and social work activities,Other human health activities
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,26/10/2015,27/03/2017,02368495,Beat (Formerly Eating Disorders Association),05/04/1989,,86900,Human health and social work activities,Other human health activities
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,17/10/2012,07/08/2015,08257379,Fortitude Partners Limited,17/10/2012,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,27/02/2014,21/05/2015,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,mJYmOPsHk71S3yOOIT1iGpIeb7I,Paul Antony Baverstock,Director,24/03/2014,18/02/2015,08956116,Reputation Risk Solutions Limited,24/03/2014,10/05/2016,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Right,The Centre for Social Justice,01/01/2004,t_UetI56UneCOq_H5rc1pVsWJGE,Stephen Michael Brien,Director,10/03/2017,,10663276,Brien Advisory Services Ltd.,10/03/2017,17/07/2018,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,t_UetI56UneCOq_H5rc1pVsWJGE,Stephen Michael Brien,Director,03/12/2013,27/09/2018,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,t_UetI56UneCOq_H5rc1pVsWJGE,Stephen Michael Brien,Director,10/03/2017,,10663276,Brien Advisory Services Ltd.,10/03/2017,17/07/2018,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,t_UetI56UneCOq_H5rc1pVsWJGE,Stephen Michael Brien,Director,03/12/2013,27/09/2018,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,23DTCThLdveN-VQ-8HxJiHX5Acc,Rory Hilary Brooks,Director,24/09/2013,12/09/2016,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,tgP24OAgX577vJpiXchUr04Th9Q,Carl Alan Mark Florman,Director,14/01/2015,20/01/2019,09388752,B Lab (Uk),14/01/2015,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,tgP24OAgX577vJpiXchUr04Th9Q,Carl Alan Mark Florman,Director,23/04/2015,29/09/2016,09483822,Foundation for Futurelondon,11/03/2015,,93290,"Arts, entertainment and recreation",Other amusement and recreation activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,05/07/2016,,06022383,Lpec Ltd,07/12/2006,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,01/07/2015,,09244440,The Commonwealth Education Trust Limited,01/10/2014,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,10/04/2013,,08364643,Time Partners Limited,17/01/2013,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
