ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Right,Policy Exchange,01/01/2002,PRkM4YROtgu1HGowRFLdv58oh2c,Lord Andrew Simon Feldman,Secretary,12/03/2008,,02553033,Jayroma (London) Limited,29/10/1990,20/08/2019,46420,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of clothing and footwear
Right,Policy Exchange,01/01/2002,PRkM4YROtgu1HGowRFLdv58oh2c,Lord Andrew Simon Feldman,Director,25/08/2010,14/07/2016,00466375,C&Uco Management Limited,29/03/1949,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Policy Exchange,01/01/2002,PRkM4YROtgu1HGowRFLdv58oh2c,Lord Andrew Simon Feldman,Director,25/08/2010,14/07/2016,00464224,C&Uco Properties Limited,03/02/1949,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Policy Exchange,01/01/2002,PRkM4YROtgu1HGowRFLdv58oh2c,Lord Andrew Simon Feldman,Director,25/08/2010,14/07/2016,00464776,C&Uco Services Limited,19/02/1949,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,27/01/2014,,08719455,Winton Group Limited,04/10/2013,,64205,Financial and insurance activities,Activities of financial services holding companies
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,14/01/2014,,08727510,Winton Fund Management Limited,10/10/2013,06/10/2020,66300,Financial and insurance activities,Fund management activities
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,25/03/2013,,08460051,Tcfp Ltd,25/03/2013,14/11/2017,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,22/06/2012,,08115561,Toot Investments Limited,22/06/2012,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,15/12/2011,,07705013,Grenoble Land Limited,14/07/2011,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,10/03/2010,,07184595,July Crisis Productions Limited,10/03/2010,12/04/2016,59113,Information and communication,Television programme production activities
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,08/06/2005,,05475017,Winton Philanthropies,08/06/2005,16/04/2019,96090,Other service activities,Other service activities n.e.c.
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,07/01/1999,,03676032,Ramiken Limited,30/11/1998,28/12/2020,41201,Construction,Construction of commercial buildings
Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,04/02/1997,,03311531,Winton Capital Management Limited,03/02/1997,,66120,Financial and insurance activities,Security and commodity contracts dealing activities
Right,Policy Exchange,01/01/2002,jlMd-Od-tqnSXybeE4hDM3XDqlY,Andrew Roberts,Director,25/11/2014,,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,Puhi4NYzGKNFA18Dj-t5itxpm1A,Robert Rosenkranz,Director,18/01/2010,,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,04/03/2013,,07488184,Castlemaine House Management Limited,11/01/2011,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,12/06/2000,,00294469,Consolidated Investment Funds Limited,28/11/1934,18/06/2019,64301,Financial and insurance activities,Activities of investment trusts
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,29/11/1999,,00126107,Hansa Trust Limited,23/12/1912,09/11/2021,64301,Financial and insurance activities,Activities of investment trusts
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,04/08/2014,23/07/2021,08663979,Fleet Mortgages Limited,27/08/2013,,64922,Financial and insurance activities,Activities of mortgage finance companies
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,15/09/2008,12/06/2015,06176090,The Chelsea Academy (a Science Academy),21/03/2007,,85310,Education,General secondary education
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,09/12/2004,11/09/2014,02902424,Abrdn New India Investment Trust Plc,21/02/1994,,64301,Financial and insurance activities,Activities of investment trusts
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,12/10/2000,21/02/2014,04079480,Gracechurch Utg No. 311 Limited,22/09/2000,,65120,Financial and insurance activities,Non-life insurance
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,17/10/1996,01/08/2011,00712260,Young Enterprise,05/01/1962,,85200,Education,Primary education
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,17/10/1996,01/08/2011,00712260,Young Enterprise,05/01/1962,,85310,Education,General secondary education
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,17/10/1996,01/08/2011,00712260,Young Enterprise,05/01/1962,,85320,Education,Technical and vocational secondary education
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,17/10/1996,01/08/2011,00712260,Young Enterprise,05/01/1962,,85421,Education,First-degree level higher education
Right,Policy Exchange,01/01/2002,mZrnkDyPdcyEdP65HetzcpS3s8c,William Henry Salomon,Director,20/10/1998,30/03/2010,03647348,Hansa Capital Limited,09/10/1998,,64205,Financial and insurance activities,Activities of financial services holding companies
Right,Policy Exchange,01/01/2002,IhGzL_kiERTB2L68W7ioFJDuv18,Lord Simon Adam Wolfson,Director,02/12/2008,26/04/2017,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,25/04/2014,,09011881,Kitchener Properties Limited,25/04/2014,30/11/2021,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,25/04/2014,,09011881,Kitchener Properties Limited,25/04/2014,30/11/2021,41201,Construction,Construction of commercial buildings
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,25/04/2014,,09011881,Kitchener Properties Limited,25/04/2014,30/11/2021,41202,Construction,Construction of domestic buildings
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,14/10/2011,,07620321,Latis Homes Limited,03/05/2011,,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,22/06/2010,,07046487,10 West Borough Limited,16/10/2009,,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,20/10/2008,,05547549,Ennismore Gardens Limited,26/08/2005,15/12/2015,98000,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Residents property management
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,03/07/2005,,05201539,Cresta Homes (Hoddesdon) Limited,10/08/2004,16/01/2018,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Secretary,01/07/2004,,03537269,London & Central European Investments Limited,30/03/1998,18/11/2014,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,17/01/2002,,03964044,Sold Out Musical Entertainments Limited,04/04/2000,18/11/2014,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,10/05/2001,,03991541,Maxim Fund Management Limited,09/05/2000,,66300,Financial and insurance activities,Fund management activities
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,18/09/2000,,03537269,London & Central European Investments Limited,30/03/1998,18/11/2014,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,19/05/2004,09/03/2021,03217772,Sabre Fund Management Group Limited,27/06/1996,01/06/2021,66300,Financial and insurance activities,Fund management activities
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,19/05/2004,05/02/2021,01675656,Sabre Fund Management Limited,04/11/1982,,66300,Financial and insurance activities,Fund management activities
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,11/04/2011,24/01/2020,07600042,141 Church Road Limited,11/04/2011,22/09/2020,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,24/07/2014,29/06/2016,09036204,J G Chatham Limited,13/05/2014,,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,04/02/2008,04/04/2016,06492895,Cresta Homes (Hayes) Ltd,04/02/2008,19/07/2016,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Secretary,12/06/2002,13/10/2015,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,12/06/2002,13/10/2015,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,07/02/2008,13/10/2015,06005752,Policy Exchange Events Limited,22/11/2006,,82302,Administrative and support service activities,Activities of conference organisers
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Secretary,03/06/2008,13/10/2015,06005752,Policy Exchange Events Limited,22/11/2006,,82302,Administrative and support service activities,Activities of conference organisers
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,06/12/2011,29/08/2015,07872080,Palace Investments Limited,06/12/2011,04/10/2016,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,07/05/2013,03/08/2015,06446039,Prospero World,05/12/2007,,96090,Other service activities,Other service activities n.e.c.
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,05/03/2007,27/03/2014,05647878,Qc Holdings Limited,07/12/2005,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,22/05/2007,27/03/2014,00023072,The Queen's Club Limited,27/08/1886,,93120,"Arts, entertainment and recreation",Activities of sport clubs
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,22/05/2007,27/03/2014,05724660,Qc Ground Limited,28/02/2006,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,17/04/2012,18/02/2014,08033066,Hemex Wind (1) Ltd,17/04/2012,01/09/2015,35110,"Electricity, gas, steam and air conditioning supply",Production of electricity
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,12/08/2008,18/10/2013,06670601,New Place Investment Co. Ltd,12/08/2008,14/03/2017,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,SdygTttdo_ZPucvePoz5Gg_Fh_E,Robin Warwick Edwards,Director,09/07/2004,29/03/2013,05176058,Cresta Homes Limited,09/07/2004,14/03/2017,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,iwIXtdXWAjqdHcibivx7Q3sSCoc,Adam Afriyie,Director,09/07/1998,,03595705,Axonn Media Limited,09/07/1998,04/01/2023,63910,Information and communication,News agency activities
Right,Policy Exchange,01/01/2002,iwIXtdXWAjqdHcibivx7Q3sSCoc,Adam Afriyie,Director,07/08/2009,14/12/2022,06985036,Baubridge Limited,07/08/2009,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Right,Policy Exchange,01/01/2002,iwIXtdXWAjqdHcibivx7Q3sSCoc,Adam Afriyie,Director,02/03/1993,01/06/2017,02795071,Css Realisations 2017 Limited,02/03/1993,,62030,Information and communication,Computer facilities management activities
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,01/09/2013,,07300320,Thetford Learning Trust,30/06/2010,19/01/2016,85310,Education,General secondary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,03/06/2013,,08552813,Norwich Primary Academy Limited,03/06/2013,19/01/2016,85200,Education,Primary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,22/03/2011,,07438977,5 Claverton Street Limited,15/11/2010,18/06/2013,68100,Real estate activities,Buying and selling of own real estate
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,29/04/1999,,03764387,Fenchurch Finance Solutions Limited,29/04/1999,24/09/2013,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,14/08/2012,30/08/2018,08179349,Inspiration Trust,14/08/2012,,85100,Education,Pre-primary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,14/08/2012,30/08/2018,08179349,Inspiration Trust,14/08/2012,,85200,Education,Primary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,14/08/2012,30/08/2018,08179349,Inspiration Trust,14/08/2012,,85310,Education,General secondary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,28/08/2013,25/10/2017,08666161,Somerton Energy Ltd,28/08/2013,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,06/08/2014,24/10/2017,08924492,Norwich Finance Limited,05/03/2014,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,19/02/2007,24/10/2017,06115992,Flovate Workflow Technologies Limited,19/02/2007,13/10/2020,62020,Information and communication,Information technology consultancy activities
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,02/08/2013,24/10/2017,08636471,Accident & Credit (Gmn) Limited,02/08/2013,28/11/2017,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,29/08/2013,24/10/2017,08667447,Match the Cash Limited,29/08/2013,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,03/02/2012,24/10/2017,07914552,Rq Capital Limited,18/01/2012,,41100,Construction,Development of building projects
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,03/02/2012,24/10/2017,07914552,Rq Capital Limited,18/01/2012,,64191,Financial and insurance activities,Banks
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,20/09/1993,24/10/2017,02851612,Winterton Capital Limited,08/09/1993,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,22/08/2013,03/08/2015,08661414,Gmn No 2 Limited,22/08/2013,02/04/2019,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,08/08/2013,03/08/2015,08627696,Great Minster North Limited,29/07/2013,09/01/2018,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,13/09/2013,03/08/2015,08690031,Gmn a Limited,13/09/2013,09/01/2018,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,13/09/2013,03/08/2015,08690162,Gmn B Limited,13/09/2013,09/01/2018,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,01/04/2006,25/11/2014,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,15/07/2014,18/09/2014,06543442,Future Academies,25/03/2008,,85200,Education,Primary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,15/07/2014,18/09/2014,06543442,Future Academies,25/03/2008,,85310,Education,General secondary education
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,16/11/2011,30/08/2013,07000957,Elsworth Associates Limited,26/08/2009,,66190,Financial and insurance activities,Activities auxiliary to financial intermediation n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,06/12/2007,25/03/2013,05234236,Norfolk Community Foundation,17/09/2004,,63990,Information and communication,Other information service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,06/12/2007,25/03/2013,05234236,Norfolk Community Foundation,17/09/2004,,64929,Financial and insurance activities,Other credit granting n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,06/12/2007,25/03/2013,05234236,Norfolk Community Foundation,17/09/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,06/12/2007,25/03/2013,05234236,Norfolk Community Foundation,17/09/2004,,94110,Other service activities,Activities of business and employers membership organisations
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,07/08/2009,25/01/2013,06953650,New Schools Network,06/07/2009,,85600,Education,Educational support services
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,25/10/2011,25/01/2013,03466852,Apex Fund Administration Services (Uk) Limited,17/11/1997,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,26/03/2012,12/07/2012,07302362,Ooberstock Limited,02/07/2010,,46341,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of fruit and vegetable juices, mineral water and soft drinks"
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,26/03/2012,12/07/2012,07302362,Ooberstock Limited,02/07/2010,,46342,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of wine, beer, spirits and other alcoholic beverages"
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,17/10/2011,08/06/2012,07812981,5 Claverton Street Management Company Limited,17/10/2011,,98000,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Residents property management
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,27/04/2004,23/09/2011,04415933,Jubilee Group Holdings Limited,12/04/2002,,70221,"Professional, scientific and technical activities",Financial management
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,27/04/2004,23/09/2011,04434499,Amtrust Syndicates Limited,09/05/2002,,65110,Financial and insurance activities,Life insurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,27/04/2004,23/09/2011,04434499,Amtrust Syndicates Limited,09/05/2002,,65120,Financial and insurance activities,Non-life insurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,27/04/2004,22/09/2011,04384642,Gracechurch Utg No. 368 Limited,28/02/2002,,65120,Financial and insurance activities,Non-life insurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,27/04/2004,22/09/2011,04384642,Gracechurch Utg No. 368 Limited,28/02/2002,,65202,Financial and insurance activities,Non-life reinsurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,09/02/2005,22/09/2011,05328745,Gracechurch Utg No. 400 Limited,11/01/2005,,65110,Financial and insurance activities,Life insurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,09/02/2005,22/09/2011,05328745,Gracechurch Utg No. 400 Limited,11/01/2005,,65120,Financial and insurance activities,Non-life insurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,09/02/2005,22/09/2011,05328745,Gracechurch Utg No. 400 Limited,11/01/2005,,65201,Financial and insurance activities,Life reinsurance
Right,Policy Exchange,01/01/2002,ccMYThDIOWjAZl6RCq_jtc-knWY,Lord Theodore Thomas More Agnew,Director,09/02/2005,22/09/2011,05328745,Gracechurch Utg No. 400 Limited,11/01/2005,,65202,Financial and insurance activities,Non-life reinsurance
Right,Policy Exchange,01/01/2002,xYniIWczH6RBmbYPet_ibZdUpyI,Edward Fitzgerald Heathcoat Amory,Director,12/10/2011,16/07/2014,04297905,Policy Exchange Limited,03/10/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,22/05/2006,31/01/2014,05821155,Alpha Winton Limited,18/05/2006,30/03/2018,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,10/07/2009,31/01/2014,06773115,Acme Advisors Limited,15/12/2008,28/03/2018,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,30/06/2005,31/01/2014,05387808,Alpha Strategic Limited,10/03/2005,05/01/2022,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,30/06/2005,31/01/2014,05387808,Alpha Strategic Limited,10/03/2005,05/01/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,17/01/2004,01/09/2011,01205298,National Autistic Society(the),27/03/1975,,85590,Education,Other education n.e.c.
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,17/01/2004,01/09/2011,01205298,National Autistic Society(the),27/03/1975,,87300,Human health and social work activities,Residential care activities for the elderly and disabled
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,17/01/2004,01/09/2011,01205298,National Autistic Society(the),27/03/1975,,87900,Human health and social work activities,Other residential care activities n.e.c.
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,17/01/2004,01/09/2011,01205298,National Autistic Society(the),27/03/1975,,88100,Human health and social work activities,Social work activities without accommodation for the elderly and disabled
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,08/07/2004,14/07/2011,02757062,Nas Services Limited,19/10/1992,,85590,Education,Other education n.e.c.
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,08/07/2004,14/07/2011,02757062,Nas Services Limited,19/10/1992,,87300,Human health and social work activities,Residential care activities for the elderly and disabled
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,08/07/2004,14/07/2011,02757062,Nas Services Limited,19/10/1992,,87900,Human health and social work activities,Other residential care activities n.e.c.
Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,08/07/2004,14/07/2011,02757062,Nas Services Limited,19/10/1992,,88100,Human health and social work activities,Social work activities without accommodation for the elderly and disabled
